series_id,title,date,value,units,frequency,publisher,verified,verified_against,why_not_verified,source_url
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-01-01,161.92,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-02-01,162.516,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-03-01,163.073,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-04-01,163.376,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-05-01,163.641,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-06-01,164.046,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-07-01,164.571,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-08-01,165.196,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-09-01,165.888,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-10-01,166.626,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-11-01,167.32,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2014-12-01,168.036,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-01-01,168.611,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-02-01,169.104,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-03-01,169.776,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-04-01,170.279,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-05-01,170.862,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-06-01,171.45,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-07-01,172.128,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-08-01,172.906,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-09-01,173.798,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-10-01,174.762,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-11-01,175.708,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2015-12-01,176.516,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-01-01,177.244,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-02-01,177.625,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-03-01,178.141,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-04-01,178.74,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-05-01,179.399,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-06-01,180.058,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-07-01,180.835,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-08-01,181.823,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-09-01,182.796,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-10-01,183.72,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-11-01,184.728,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2016-12-01,185.696,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-01-01,186.774,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-02-01,187.289,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-03-01,187.968,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-04-01,188.698,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-05-01,189.585,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-06-01,190.464,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-07-01,191.435,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-08-01,192.621,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-09-01,193.714,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-10-01,194.76,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-11-01,195.91,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2017-12-01,197.137,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-01-01,198.278,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-02-01,199.204,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-03-01,199.94,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-04-01,200.628,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-05-01,201.39,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-06-01,202.161,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-07-01,202.874,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-08-01,203.634,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-09-01,204.294,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-10-01,205.063,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-11-01,205.637,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2018-12-01,206.131,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-01-01,206.515,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-02-01,206.83,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-03-01,207.046,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-04-01,207.498,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-05-01,208.105,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-06-01,208.545,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-07-01,209.205,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-08-01,210.012,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-09-01,210.82,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-10-01,211.717,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-11-01,212.755,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2019-12-01,213.917,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-01-01,214.996,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-02-01,215.842,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-03-01,216.39,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-04-01,216.793,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-05-01,216.919,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-06-01,217.462,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-07-01,219.242,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-08-01,222.275,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-09-01,225.727,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-10-01,229.657,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-11-01,233.207,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2020-12-01,236.521,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-01-01,239.617,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-02-01,242.328,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-03-01,245.418,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-04-01,249.0,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-05-01,253.248,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-06-01,258.07,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-07-01,262.549,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-08-01,266.635,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-09-01,270.208,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-10-01,273.619,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-11-01,277.302,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2021-12-01,281.506,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-01-01,286.069,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-02-01,291.041,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-03-01,296.254,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-04-01,300.279,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-05-01,303.276,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-06-01,304.148,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-07-01,303.376,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-08-01,301.126,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-09-01,299.126,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-10-01,298.759,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
CSUSHPISA,S&P CoreLogic Case-Shiller U.S. National HPI (SA),2022-11-01,298.411,index 2000-01=100,monthly,S&P Dow Jones Indices,no,,the two national Case-Shiller indexes. S&P sells the history; the current month is checked against its free release. The two FHFA national indexes in this group are checked in full,
